Country Code,Country,Year,Agriculture_fossil_co2,Buildings_fossil_co2,Dom_Avi_fossil_co2,Dom_Ship_fossil_co2,Energy_fossil_co2,Industry_fossil_co2,Transport_fossil_co2,Waste_fossil_co2,Agriculture_ch4_ar5,Buildings_ch4_ar5,Dom_Avi_ch4_ar5,Dom_Ship_ch4_ar5,Energy_ch4_ar5,Industry_ch4_ar5,Transport_ch4_ar5,Waste_ch4_ar5,Agriculture_n2o_ar5,Buildings_n2o_ar5,Dom_Avi_n2o_ar5,Dom_Ship_n2o_ar5,Energy_n2o_ar5,Indirect_n2o_ar5,Industry_n2o_ar5,Transport_n2o_ar5,Waste_n2o_ar5,Industry_f_gases_ar5,Agriculture_GWP_100_AR5_GHG,Buildings_GWP_100_AR5_GHG,Dom_Avi_GWP_100_AR5_GHG,Dom_Ship_GWP_100_AR5_GHG,Energy_GWP_100_AR5_GHG,Indirect_GWP_100_AR5_GHG,Industry_GWP_100_AR5_GHG,Transport_GWP_100_AR5_GHG,Waste_GWP_100_AR5_GHG,total_GWP_100_AR5_GHG,GDP,GDP_Per_Capita,Labour_Force,Population
BIH,Bosnia and Herzegovina,2022,3.815888171,867.8932802,0.0,0.0,12795.17046,4707.105072,4334.882174,3.803642258,1207.364649,468.9311915,0.0,0.0,5.446060795,3035.712974,13.69266681,918.6036752,479.9137569,71.58607,0.0,0.0,378.9829658,89.09734144,24.78304304,29.28630958,150.6951312,652.9331748,1691.094294,1408.410542,0.0,0.0,13179.59949,89.09734144,8420.534265,4377.861151,1073.102449,30239.69953,24534663636.0,7655.59421,1355798.0,3204802
BIH,Bosnia and Herzegovina,2023,3.011960784,857.370109,0.0,0.0,12090.41099,4642.164186,4399.965035,3.826079473,1148.571504,467.7655512,0.0,0.0,5.252212811,2971.938218,13.91385846,928.2528338,466.5019015,71.7043885,0.0,0.0,357.8018043,87.12944864,24.72241339,29.72871468,152.5513873,675.4087555,1618.085366,1396.840049,0.0,0.0,12453.465,87.12944864,8314.233573,4443.607608,1084.630301,29397.99135,27514782476.0,8638.666202,1366194.0,3185073
BLR,Belarus,1990,0.0,17758.3865,0.0,97.6266018,57450.17135,18835.67479,11378.71694,11.02574808,19079.66779,478.0068642,0.0,0.258229608,22.56206677,2795.993612,89.35127335,2370.478465,7490.463278,370.4947507,0.0,0.69827394,58.69783498,535.7043308,656.042357,268.4360264,166.9868304,6.649763269,26570.13106,18606.88812,0.0,98.58310535,57531.43125,535.7043308,22294.36052,11736.50424,2548.491044,139922.0937,17389558233.0,1706.640919,4656868.0,10189348
BLR,Belarus,1991,0.0,17072.18238,0.0,97.6266018,54152.28795,18155.47301,12152.7279,10.16573973,18316.20936,473.0733555,0.0,0.258229608,21.24228067,2819.221126,95.34649678,2331.608045,7282.414182,397.1298913,0.0,0.69827394,55.80366992,511.813098,646.558574,270.6122944,172.2678491,16.97336415,25598.62355,17942.38563,0.0,98.58310535,54229.3339,511.813098,21638.22608,12518.68669,2514.041634,135051.6937,18404907975.0,1805.455925,4649377.0,10194050
BLR,Belarus,1992,0.0,15367.53545,0.0,97.6266018,51356.8786,13789.08017,11219.11257,9.305731377,17236.74604,417.5666021,0.0,0.258229608,21.54024227,2663.193638,84.86912015,2267.692987,6914.579611,362.6801297,0.0,0.69827394,46.92594476,424.5955078,596.5503604,256.4468418,169.1866706,23.72246634,24151.32565,16147.78218,0.0,98.58310535,51425.34479,424.5955078,17072.54664,11560.42854,2446.185389,123326.7918,16939790094.0,1658.086413,4667133.0,10216470
BLR,Belarus,1993,0.0,14105.93431,0.0,107.0744037,44032.22636,11680.65898,9356.013881,8.445723027,16125.2954,367.361043,0.0,0.283219745,18.88078803,2606.23555,60.64600788,2189.128553,6678.418893,355.4203017,0.0,0.765849311,37.81557789,356.1276756,515.5647961,324.3000265,168.4186213,29.6550953,22803.71429,14828.71566,0.0,108.1234727,44088.92273,356.1276756,14832.11442,9740.959915,2365.992897,109124.6711,16275073527.0,1589.510113,4683972.0,10239050
BLR,Belarus,1994,0.0,10823.88469,0.0,69.28352964,40252.28706,9780.386967,6658.321636,7.585714677,14996.21408,348.1432155,0.0,0.183260078,17.24578448,2587.271999,45.32472766,2176.522687,6345.166169,241.7079947,0.0,0.495550212,34.13467867,285.2988475,481.9550694,185.8702634,166.2753466,31.7297996,21341.38025,11413.7359,0.0,69.96233993,40303.66752,285.2988475,12881.34383,6889.516627,2350.383748,95535.28907,14931435232.0,1460.007914,4704094.0,10226955
BLR,Belarus,1995,0.0,10153.96719,0.0,62.98499259,34568.6121,9018.777161,6613.973546,6.725706327,13703.60789,330.3132081,0.0,0.16659998,14.83161482,2502.705867,46.24866748,2215.979889,6066.791514,219.0487372,0.0,0.450499947,29.8118633,262.3503145,597.2657496,176.5181199,165.7736801,32.0354827,19770.3994,10703.32914,0.0,63.60209252,34613.25558,262.3503145,12150.78426,6836.740334,2388.479275,86788.94039,13972683274.0,1370.699914,4724865.0,10193831
BLR,Belarus,1996,0.0,10340.50214,0.0,56.68646295,34620.03692,9141.053089,7190.466981,7.601150724,12880.01592,333.2857015,0.0,0.149939902,20.28621495,2411.080917,49.69342479,2514.194995,5912.521768,212.7495341,0.0,0.405449735,35.40105003,266.2638768,590.3766496,182.9023247,165.7210793,35.1397478,18792.53769,10886.53737,0.0,57.24185259,34675.72418,266.2638768,12177.6504,7423.06273,2687.517225,86966.53533,14756846154.0,1452.507105,4719656.0,10159569
BLR,Belarus,1997,0.0,8769.057256,0.0,59.83572777,35622.83098,9795.954372,7548.594666,8.476595121,12498.43096,344.9172108,0.0,0.158269941,21.28931928,2370.381227,53.09637715,2520.515484,5838.643081,204.6584853,0.0,0.427974841,35.68156264,260.8294525,576.3441377,192.9377744,161.3533767,42.6267377,18337.07404,9318.632952,0.0,60.42197255,35679.80187,260.8294525,12785.30647,7794.628817,2690.345456,86927.04103,14130585516.0,1396.657187,4703524.0,10117433
BLR,Belarus,1998,0.0,7821.602763,0.0,59.83572777,33883.38982,10547.50486,7983.813935,9.352039519,12400.36371,348.5284789,0.0,0.158269941,20.43747405,2386.543967,55.04720454,2572.276714,5757.815385,198.8449749,0.0,0.427974841,33.43104069,276.4160598,561.2477655,183.514313,155.7093992,50.9115925,18158.1791,8368.976217,0.0,60.42197255,33937.25833,276.4160598,13546.20818,8222.375453,2737.338152,85307.17347,15221352699.0,1511.259791,4718081.0,10071963
BLR,Belarus,1999,0.0,7621.314682,0.0,3.14926482,33359.21172,10078.51334,7086.995409,10.22748392,11982.0715,353.6664668,0.0,0.008330039,21.06029081,2405.165034,47.65266998,2694.689585,5656.247547,186.3708874,0.0,0.022525106,31.84686018,242.9724702,590.4257108,185.9646078,151.6866261,55.7523318,17638.31905,8161.352036,0.0,3.180119965,33412.11887,242.9724702,13129.85641,7320.612686,2856.603695,82765.01534,12138243081.0,1210.587439,4752493.0,10026738
BLR,Belarus,2000,0.0,8127.027257,0.0,3.14926482,31983.91275,9681.214338,6450.456494,12.13604091,11108.84375,399.3882971,0.0,0.008330039,22.51194794,2442.163208,40.52614029,2741.31703,5534.596135,232.197162,0.0,0.022525106,31.7808412,221.5789662,625.9896487,146.5943866,146.8471328,62.326869,16643.43989,8758.612716,0.0,3.180119965,32038.20554,221.5789662,12811.69406,6637.577021,2900.300203,80014.58851,12736780455.0,1276.280381,4815953.0,9979610
BLR,Belarus,2001,0.0,7177.861803,0.0,3.14926482,32120.10877,9552.342895,6116.831828,15.53266,10994.42598,387.9142778,0.0,0.008330039,23.81763227,2478.918084,37.02101597,2779.142657,5486.117686,217.3468692,0.0,0.022525106,33.04060281,216.4764292,606.853088,152.4132793,146.0532181,70.3626472,16480.54366,7783.12295,0.0,3.180119965,32176.967,216.4764292,12708.47671,6306.266123,2940.728535,78615.76154,12354820144.0,1244.373185,4871194.0,9928549
BLR,Belarus,2002,0.0,6986.033425,0.0,0.0,31694.66547,9892.293023,6606.147501,9.700899542,10681.33751,383.5083911,0.0,0.0,24.85512789,2482.839851,40.84366907,2867.919332,5412.992507,212.8174052,0.0,0.0,33.18427214,225.1661468,601.9210979,152.2814256,144.2985051,73.9274914,16094.33001,7582.359221,0.0,0.0,31752.70487,225.1661468,13050.98146,6799.272595,3021.918736,78526.73304,14594900945.0,1479.380663,4907075.0,9865548
BLR,Belarus,2003,0.0,6916.803997,0.0,0.0,31604.97227,10464.64199,6820.412034,22.89132083,10469.91447,363.9725683,0.0,0.0,26.31891032,2460.482256,41.44119485,3103.317473,5342.839374,216.8846773,0.0,0.0,33.61897669,210.6252656,611.8927371,158.3487026,143.1668783,80.9046689,15812.75384,7497.661243,0.0,0.0,31664.91015,210.6252656,13617.92165,7020.201932,3269.375672,79093.44976,17825444724.0,1819.526531,4931321.0,9796749
BLR,Belarus,2004,0.0,6845.530131,0.0,0.0,33703.40686,11621.89678,6984.217755,30.76144499,10440.43956,349.087205,0.0,0.0,28.92199771,2463.410748,41.88613187,3708.343035,5348.746044,226.1133538,0.0,0.0,35.85779522,209.3103643,603.3158474,167.0572671,144.0697185,100.2189916,15789.1856,7420.73069,0.0,0.0,33768.18666,209.3103643,14788.84237,7193.161154,3883.174198,83052.59104,23141566293.0,2378.337005,4947805.0,9730146
BLR,Belarus,2005,0.0,7137.09693,0.0,0.0,33103.30785,11981.74984,7774.229863,20.74215,10113.25741,393.3868909,0.0,0.0,30.83653526,2448.890546,45.5388644,3010.110518,5609.317366,246.6666062,0.0,0.0,36.60789072,218.6485156,613.5909671,183.7253673,145.7567383,119.9271472,15722.57478,7777.150427,0.0,0.0,33170.75228,218.6485156,15164.1585,8003.494094,3176.609406,83233.388,30210091837.0,3126.071767,4959438.0,9663915
BLR,Belarus,2006,0.0,7349.738561,0.0,0.0,33587.77357,12370.58137,9133.150988,19.08454167,10321.66072,428.3597685,0.0,0.0,32.63353826,2454.967158,50.58740231,3199.08768,5570.578588,266.8974153,0.0,0.0,38.74222159,238.9795294,626.7004743,217.137329,147.5922125,99.4825004,15892.2393,8044.995745,0.0,0.0,33659.14933,238.9795294,15551.7315,9400.875719,3365.764434,86153.73556,36961894281.0,3848.223503,4972585.0,9604924
BLR,Belarus,2007,0.0,7312.552569,0.0,0.0,31588.94239,12840.92083,9292.464189,20.06051667,10388.68335,408.2592797,0.0,0.0,33.74094345,2427.0919,50.49317633,3141.489038,5608.39154,275.500466,0.0,0.0,38.76437185,225.8962045,644.281446,227.5159627,147.6831489,78.7377355,15997.07489,7996.312315,0.0,0.0,31661.4477,225.8962045,15991.03191,9570.473328,3309.232704,84751.46906,45275711996.0,4735.481076,4989962.0,9560953
BLR,Belarus,2008,908.5999314,7528.762229,0.0,0.0,32694.80082,13024.88613,10549.80165,54.36919583,10430.15355,384.9756547,0.0,0.0,35.7051524,2411.552207,53.4779404,4082.641077,8555.527345,293.0211064,0.0,0.0,41.18507092,241.1781385,634.9621961,266.131591,148.5684645,58.62914306,19894.28082,8206.75899,0.0,0.0,32771.69105,241.1781385,16130.02968,10869.41118,4285.578737,92398.92859,60752106347.0,6376.175692,5017101.0,9527985
BLR,Belarus,2009,959.1475559,6911.847701,0.0,0.0,31311.71221,12744.66949,9648.813933,47.10658333,10917.23529,360.9999048,0.0,0.0,36.4719871,2391.66651,50.68887698,4332.449653,8474.223815,231.696708,0.0,0.0,46.2610219,230.3772585,623.0571265,189.6295454,148.0778918,59.24850081,20350.60666,7504.544314,0.0,0.0,31394.44522,230.3772585,15818.64163,9889.132355,4527.634129,89715.38156,50873167326.0,5352.488092,5047868.0,9504583
BLR,Belarus,2010,920.8570744,7290.274667,0.0,3.14926482,33056.5085,14572.48591,10232.77238,41.65470833,11246.59373,377.3116249,0.0,0.008330039,40.69097226,2328.826183,52.09239217,4654.242244,8516.405659,227.5988771,0.0,0.022525106,45.93158795,244.1221864,655.9631066,208.7488244,148.2306755,59.91259906,20683.85646,7895.185169,0.0,3.180119965,33143.13106,244.1221864,17617.1878,10493.61359,4844.127628,94924.40403,57231904543.0,6034.678852,5072487.0,9483836
BLR,Belarus,2011,790.4285044,7308.122492,0.0,3.14926482,30267.09274,13686.52452,10869.6337,38.66779583,11507.22945,382.7524541,0.0,0.008330039,40.47966704,2349.120637,52.19346969,4469.889798,8885.591901,241.6204888,0.0,0.022525106,45.6326289,235.0682482,662.5008549,221.3202087,148.7363944,60.12527406,21183.24985,7932.495435,0.0,3.180119965,30353.20503,235.0682482,16758.27129,11143.14738,4657.293988,92265.91135,61762382328.0,6527.659343,5089161.0,9461643
BLR,Belarus,2012,698.238031,7623.28091,0.0,6.29852964,29746.02388,14508.65845,11664.60861,19.20013333,11907.23328,367.9568753,0.0,0.016660078,43.25226059,2334.793298,52.62550769,4544.708497,8779.435265,241.421222,0.0,0.045050212,47.73205968,246.7780368,641.140797,223.189764,147.2138811,60.28648406,21384.90657,8232.659007,0.0,6.36023993,29837.0082,246.7780368,17544.87903,11940.42388,4711.122512,93904.13748,65685890439.0,6953.215917,5094860.0,9446836
BLR,Belarus,2013,699.8094426,7374.211155,40.04278135,6.29852964,29235.6631,14917.00172,12135.49128,18.83369583,12297.31492,339.415484,0.007840545,0.016660078,43.98421926,2320.858449,51.05530749,4751.966309,8625.456833,224.9778927,0.296820617,0.045050212,47.11322007,233.8740147,661.5692116,218.0189041,147.3329829,60.33891256,21622.5812,7938.604532,40.34744251,6.36023993,29326.76054,233.8740147,17959.7683,12404.56549,4918.132987,94450.99474,75527558966.0,7998.080205,5096418.0,9443211
BLR,Belarus,2014,669.4285212,6973.182708,67.76496155,6.29852964,29326.29549,15389.99841,11516.96833,18.84888958,12451.47086,289.2896711,0.013268664,0.016660078,48.06338406,2322.640416,47.89271912,4939.296455,8249.674055,223.3778735,0.502313701,0.045050212,47.71560125,224.61791,645.3713497,203.3671001,145.380372,60.25240906,21370.57344,7485.850253,68.28054391,6.36023993,29422.07447,224.61791,18418.26259,11768.22814,5103.525716,93867.7733,78812805039.0,8341.290143,5096822.0,9448515
BLR,Belarus,2015,553.5094576,6561.650189,64.6845914,3.14926482,27588.55425,14057.89029,10316.80888,20.52252583,12506.4982,250.3998298,0.012665514,0.008330039,47.22468563,2333.213871,42.66568469,5187.6549,8213.063131,209.5264771,0.479480188,0.022525106,47.46864834,201.8409754,659.5756015,181.4885431,144.3419484,60.34323656,21273.07079,7021.576496,65.1767371,3.180119965,27683.24759,201.8409754,17111.023,10540.96311,5352.519374,89252.59819,56454889147.0,5967.06856,5096110.0,9461076
BLR,Belarus,2016,386.5713923,6904.795744,67.76496155,3.14926482,27522.13125,13431.54763,10727.4472,18.34570833,12402.19221,248.9120895,0.013268664,0.008330039,47.68683269,2294.875022,41.25692246,5261.623871,7600.650915,207.0745184,0.502313701,0.022525106,48.40430711,195.866987,655.4666256,180.4071253,143.1068365,60.57200906,20389.41452,7360.782352,68.28054391,3.180119965,27618.22239,195.866987,16442.46129,10949.11125,5423.076416,88450.39587,47723545321.0,5039.775609,5091410.0,9469379
BLR,Belarus,2017,547.4332916,7195.538186,67.76496155,3.14926482,27990.63868,13207.94884,11186.45039,22.06251667,12569.65552,276.1939132,0.013268664,0.008330039,49.46153954,2291.768312,42.65385679,5247.154508,7963.799528,235.4867894,0.502313701,0.022525106,49.84976697,201.0997182,653.5433325,180.9187821,144.1470849,60.74837656,21080.88834,7707.218889,68.28054391,3.180119965,28089.94999,201.0997182,16214.00886,11410.02303,5413.36411,90188.0136,54725302250.0,5785.533977,5078342.0,9458989
BLR,Belarus,2018,616.4713828,7347.424221,55.4440601,3.14926482,30152.20325,13470.89353,11781.41218,132.1308083,12489.49368,278.067248,0.01085618,0.008330039,52.83662721,2318.725276,44.08823341,5325.183729,7857.856259,247.8277288,0.410983942,0.022525106,53.04473531,215.2704928,656.3056998,187.4866284,152.9591366,61.32036656,20963.82132,7873.319197,55.86590022,3.180119965,30258.08462,215.2704928,16507.24488,12012.98704,5610.273674,93500.04724,60031173808.0,6360.053101,5052623.0,9438785
BLR,Belarus,2019,537.1142705,6821.587939,46.20323565,3.14926482,28948.55247,13113.03055,11752.64531,152.2473333,12404.97756,270.0651101,0.009046787,0.008330039,57.16758599,2339.743781,44.82583351,5459.58833,7820.336573,237.5416437,0.342485523,0.022525106,58.86527554,211.3550566,655.9971034,186.1951712,154.386717,64.78841079,20762.4284,7329.194693,46.55476796,3.180119965,29064.58533,211.3550566,16173.55984,11983.66632,5766.222381,91340.74691,64410122847.0,6837.768321,5023444.0,9419758
BLR,Belarus,2020,548.6380535,6662.526495,46.20323565,3.14926482,27786.72047,12530.49716,10564.65378,23.2106875,12374.03139,249.9555047,0.009046787,0.008330039,57.43666898,2355.217784,40.50218465,5628.243127,8171.432983,232.980198,0.342485523,0.022525106,60.97655674,203.5000552,657.9948973,166.1459771,150.9243059,65.26646233,21094.10243,7145.462197,46.55476796,3.180119965,27905.13369,203.5000552,15608.9763,10771.30194,5802.37812,88580.58962,61371755326.0,6542.86454,4980288.0,9379952
BLR,Belarus,2021,477.1904494,7472.788206,46.20323565,3.14926482,27957.97335,12326.27857,10340.1544,14.00911417,12186.6892,258.2641878,0.009046787,0.008330039,59.97051372,2387.40361,39.62041493,5666.740957,7873.024833,245.479572,0.342485523,0.022525106,64.13739475,199.9717541,692.8678983,164.5553984,151.5409742,66.76740235,20536.90448,7976.531966,46.55476796,3.180119965,28082.08125,199.9717541,15473.31748,10544.33021,5832.291045,88695.16307,69673747132.0,7489.718947,4937106.0,9302585
BLR,Belarus,2022,468.9335531,7278.051337,39.06787517,3.014962228,27445.06089,11990.91734,9588.405646,13.14179533,12128.78927,283.298685,0.007649654,0.007974799,63.63558092,2266.844013,36.60670082,5720.621622,7931.782124,231.8378754,0.28959404,0.021564507,69.04393525,193.7045996,676.2688514,151.9663532,153.2245234,68.56809857,20529.50495,7793.187898,39.36511886,3.044501534,27577.74041,193.7045996,15002.5983,9776.9787,5886.987941,86803.11242,73775179925.0,7994.648061,4905932.0,9228071
BLR,Belarus,2023,452.2403521,6930.865464,42.27566568,2.969923955,25182.65879,11915.61774,9636.704523,12.32817459,12135.45937,283.9156703,0.008277753,0.007855669,61.77029646,2317.776898,36.99578418,5761.479466,8007.988646,234.1033439,0.313372067,0.021242371,68.00521104,190.9665751,624.6614968,153.7107254,154.9286237,69.8279945,20595.68837,7448.884478,42.5973155,2.999021996,25312.4343,190.9665751,14927.88413,9827.411032,5928.736264,84277.60148,71857382746.0,7829.053137,4856653.0,9178298
CYP,Cyprus,1990,15.8714282,184.0373499,0.0,0.0,1688.641984,1583.807086,1166.142529,0.0,301.6825088,1.875061762,0.0,0.0,0.48870259,9.361119295,6.698244572,207.7064397,149.7506078,0.331336634,0.0,0.0,1.734457852,28.30598723,39.1052735,9.543950451,11.52603706,10.78046235,467.3045448,186.2437483,0.0,0.0,1690.865145,28.30598723,1643.053941,1182.384724,219.2324767,5417.390566,5591130218.0,9641.575195,356811.0,788351
CYP,Cyprus,1991,15.71428543,184.0373499,0.0,0.0,1754.398277,2044.345545,1161.996369,0.0,306.037302,1.665067642,0.0,0.0,0.507732835,10.82838225,6.716943821,210.1353771,147.9665532,0.304837376,0.0,0.0,1.80199823,29.37532274,40.65734421,9.847078841,11.89198437,14.95514328,469.7181407,186.0072549,0.0,0.0,1756.708008,29.37532274,2110.786415,1178.560392,222.0273614,5953.182894,5770197348.0,9696.099609,364495.0,798944
CYP,Cyprus,1992,19.79999966,217.6915979,0.0,0.0,2052.138287,1890.427271,1308.292306,0.0,317.698142,1.749309912,0.0,0.0,0.845998083,10.01153712,6.851000549,213.2544163,174.5355971,0.345058252,0.0,0.0,2.434848327,32.02041209,40.63909853,10.82561518,12.30985576,44.01746836,512.0337387,219.7859661,0.0,0.0,2055.419133,32.02041209,1985.095375,1325.968922,225.564272,6355.887819,6912150456.0,11310.07227,369147.0,810341
CYP,Cyprus,1993,16.65714257,202.6035979,0.0,0.0,2189.211741,2008.580899,1327.821191,0.0,335.164554,1.702151178,0.0,0.0,0.839213149,10.49405013,6.616698892,216.4686533,171.9817189,0.332019104,0.0,0.0,2.514466195,32.41097694,41.48554722,11.05311208,12.54210172,50.90476794,523.8034154,204.6377682,0.0,0.0,2192.565421,32.41097694,2111.465264,1345.491002,229.010755,6639.384602,6590291048.0,10526.1416,376868.0,826034
CYP,Cyprus,1994,16.18571397,202.7684606,0.0,0.0,2279.841419,2109.588289,1380.48029,0.0,338.2539463,2.659313146,0.0,0.0,0.871429633,22.98776553,6.770762687,219.2600935,170.5739179,0.385433339,0.0,0.0,2.615129903,33.40075572,42.41342724,11.84914796,12.80914853,60.27038656,525.0135782,205.813207,0.0,0.0,2283.327978,33.40075572,2235.259868,1399.100201,232.069242,6913.98483,7425703929.0,11617.69238,385822.0,844667
CYP,Cyprus,1995,15.24285689,205.7529833,0.0,0.0,2095.691605,2075.990726,1466.098911,0.0,352.945526,2.608519046,0.0,0.0,0.96442038,19.45547508,6.752496306,221.6146195,163.0444949,0.507312942,0.0,0.0,2.615692214,33.70964598,43.09530753,12.61859772,12.93124805,70.63033471,531.2328778,208.8688153,0.0,0.0,2099.271718,33.70964598,2209.171843,1485.470005,234.5458675,6802.270772,9933137128.0,15261.41699,395306.0,862695
CYP,Cyprus,1996,16.81428546,208.9020739,0.0,0.0,2217.533904,2261.609534,1516.668559,0.0,358.2820775,2.998780022,0.0,0.0,0.965095481,19.04860544,6.716910581,223.8002429,173.4247554,0.561976538,0.0,0.0,2.695870815,34.48778423,44.02937793,13.01596953,13.07606152,79.22178708,548.5211184,212.4628304,0.0,0.0,2221.194871,34.48778423,2403.909304,1536.401439,236.8763044,7193.853652,10011914680.0,15139.2207,405086.0,880290
CYP,Cyprus,1997,11.62857126,218.1850654,0.0,0.0,2342.621391,2156.257767,1582.895339,0.0,350.2166129,2.475524016,0.0,0.0,1.018823782,18.35145157,6.711913176,225.695035,156.1337231,0.507197664,0.0,0.0,2.846972572,34.70032736,44.50886888,13.5893879,13.43963937,86.08291546,517.9789072,221.167787,0.0,0.0,2346.487188,34.70032736,2305.201003,1603.19664,239.1346743,7267.866526,9547816420.0,14234.24121,414925.0,897568
CYP,Cyprus,1998,13.04285694,215.3651033,0.0,0.0,2574.325586,2153.689764,1658.818336,0.0,344.4872886,2.609576326,0.0,0.0,1.130954192,21.6015484,6.670380508,226.4556828,161.0727465,0.537945508,0.0,0.0,3.144023444,36.62455235,45.34118673,14.17794931,13.68858484,99.13576903,518.602892,218.5126251,0.0,0.0,2578.600563,36.62455235,2319.768268,1679.666666,240.1442676,7591.919834,10248618778.0,15092.82813,424724.0,914548
CYP,Cyprus,1999,13.67142837,209.2312321,0.0,0.0,2743.788976,2207.409083,1702.329732,0.0,338.2394011,2.606850582,0.0,0.0,1.223527424,22.44236039,6.626628841,227.9829992,164.3229091,0.522516384,0.0,0.0,3.375256199,37.46496634,46.10721605,14.72765455,13.9396016,110.50859,516.2337385,212.3605991,0.0,0.0,2748.387759,37.46496634,2386.467249,1723.684015,241.9226008,7866.520928,10497907228.0,15287.91797,434538.0,931234
CYP,Cyprus,2000,10.68571412,233.7667843,0.0,0.0,2881.197081,2263.112543,1743.340219,0.0,349.0269012,2.227576568,0.0,0.0,1.266543858,19.69597236,6.439024384,228.6307615,146.3586786,0.479492741,0.0,0.0,3.520322704,37.87737433,46.95528918,15.10657109,13.99046411,122.2781911,506.0712939,236.4738536,0.0,0.0,2885.983947,37.87737433,2452.041995,1764.885815,242.6212256,8125.955505,9985847314.0,14388.35254,444571.0,947667
CYP,Cyprus,2001,10.21428557,233.7667843,0.0,0.0,2817.836316,2136.788557,1798.911398,0.0,372.9327541,2.244387488,0.0,0.0,1.19628957,19.53048291,6.271068065,232.166961,160.0847154,0.481614119,0.0,0.0,3.386260686,36.0948873,47.680981,15.65027074,14.23124061,135.6332165,543.2317551,236.4927859,0.0,0.0,2822.418866,36.0948873,2339.633237,1820.832737,246.3982017,8045.10247,10397898907.0,14821.44922,467154.0,964127
CYP,Cyprus,2002,9.585714144,258.7958039,0.0,0.0,2920.915943,2203.749855,1781.745775,0.0,394.7564923,2.65729401,0.0,0.0,1.224634154,19.02606531,5.955612615,235.5541538,168.1824657,0.590553571,0.0,0.0,3.489953845,34.69109586,48.63202783,15.71677336,14.18980985,145.2467136,572.5246721,262.0436515,0.0,0.0,2925.630531,34.69109586,2416.654662,1803.41816,249.7439636,8264.706737,11420228846.0,16093.21582,477404.0,981440
CYP,Cyprus,2003,10.37142846,270.7344186,0.0,0.0,3446.376619,2228.93902,1886.789573,0.0,377.8217553,2.6249797,0.0,0.0,1.471981604,18.28357066,6.039569339,237.6152129,169.9760435,0.588147092,0.0,0.0,4.153011779,36.66292631,49.73430451,16.84345703,14.13770831,157.2285533,558.1692273,273.9475453,0.0,0.0,3452.001613,36.66292631,2454.185448,1909.672599,251.7529212,8936.392281,14547329558.0,20252.24609,498316.0,999590
CYP,Cyprus,2004,11.78571414,243.2437066,0.0,0.0,3312.169278,2233.278973,1987.824561,0.0,368.6967302,2.704424576,0.0,0.0,1.417719241,9.847566856,6.175243913,239.6232713,166.8137607,0.565240317,0.0,0.0,3.995645243,35.50270292,50.50482106,18.10616063,14.02879751,175.6124543,547.2962051,246.5133715,0.0,0.0,3317.582643,35.50270292,2469.243815,2012.105965,253.6520688,8881.896771,17320551250.0,23792.61914,512182.0,1017875
CYP,Cyprus,2005,6.285714287,553.2685706,0.0,0.0,3521.992476,1797.305149,2026.36718,0.0,347.0406588,3.111444934,0.0,0.0,1.487570239,7.115210121,6.095581939,241.5783121,151.3754012,9.920098939,0.0,0.0,4.223968391,33.1965162,50.47733259,18.78539982,14.03414421,193.6937406,504.7017742,566.3001145,0.0,0.0,3527.704015,33.1965162,2048.591432,2051.248162,255.6124563,8987.354471,18433412511.0,24959.26172,525197.0,1036151
CYP,Cyprus,2006,9.114285544,678.1696155,0.0,0.0,3599.634888,1709.579248,2014.066638,0.0,351.5835019,3.474641709,0.0,0.0,1.517631029,6.970072899,5.950654933,246.3917478,161.9639961,10.3056599,0.0,0.0,4.312348484,31.45990883,51.22042586,18.75783863,14.26701595,185.8232397,522.6617836,691.9499171,0.0,0.0,3605.464868,31.45990883,1953.592987,2038.775132,260.6587637,9104.56336,20072754987.0,26729.28125,538627.0,1054418
CYP,Cyprus,2007,4.60952381,655.6682212,0.0,0.0,3784.086681,1716.804541,2147.101468,0.0,346.9786022,4.256017274,0.0,0.0,1.749105246,12.89750835,6.063412395,249.9342253,153.0243242,10.30871747,0.0,0.0,4.732834182,32.95902362,52.57186455,19.73379943,14.68236661,189.6239234,504.6124502,670.2329559,0.0,0.0,3790.56862,32.95902362,1971.897837,2172.89868,264.6165919,9407.786158,23968727074.0,31244.87891,556863.0,1072714
CYP,Cyprus,2008,5.6571428,633.4930763,0.0,0.0,3956.56506,1709.522281,2188.390636,0.0,348.4359906,5.86049955,0.0,0.0,1.833682642,10.43355147,6.028192777,255.6420957,147.3557851,8.861650225,0.0,0.0,4.954416317,32.43221866,53.60807108,20.07618633,15.09912223,206.4757282,501.4489185,648.2152261,0.0,0.0,3963.353159,32.43221866,1980.039632,2214.495015,270.7412179,9610.725387,27844646258.0,35397.29688,569349.0,1091026
CYP,Cyprus,2009,4.085714115,635.9166661,0.0,0.0,4004.287271,1452.953121,2189.313739,0.0,349.8350424,7.284907984,0.0,0.0,2.107412578,4.433830985,5.805118372,260.6779405,139.7238942,8.118528073,0.0,0.0,5.34579201,31.1946306,54.2094937,19.89673055,16.1833776,216.3404752,493.6446507,651.3201021,0.0,0.0,4011.740476,31.1946306,1727.936921,2215.015587,276.8613181,9407.713686,26048179949.0,32236.44922,583119.0,1109371
